識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_6832318aa7578ecc627d80ba5f35c15c,快訊／亞利桑那州緊咬「川賀只差2千票」　北卡川普領先,新聞雲,11/6/2024 20:07,美國總統大選持續開票，依據美聯社最新統計數據，搖擺州亞利桑那州開票進度來到50%，川普與賀錦麗緊咬，由川普拿下90萬4351張普選票，小幅領先賀錦麗90萬1995張普選票。,https://www.ettoday.net/news/20241106/2849567.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_db618511f3db6aa75983d41c8927f07c,快訊／賀錦麗拿下夏威夷！　「232：216」落後川普,新聞雲,11/6/2024 21:08,美國總統大選5日投票結束，目前各州正陸續開票，民主黨候選人賀錦麗在夏威夷州取得4張選舉人票。,https://www.ettoday.net/news/20241106/2849626.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_bf58d66e8f64883a1ec7a5db5f2178bd,快訊／大幅領先！川普奪第2個搖擺州　「248：216」超前賀錦麗,新聞雲,11/6/2024 21:39,美國總統大選5日投票結束，各州正陸續開票，7個搖擺州之一的喬治亞州由共和黨候選人川普拿下，取得16張選舉人票。,https://www.ettoday.net/news/20241106/2849654.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_c214f556519b72676d5e70d67e48bd2d,快訊／川普一直贏！7搖擺州搶下3州　剩下4州全領先,新聞雲,11/6/2024 22:28,美國共和黨總統候選人在7大搖擺州取得優勢，至今已奪下北卡羅來納州、喬治亞州、賓州，在剩下4個搖擺州全數領先民主黨候選人賀錦麗，包括密西根州、威斯康辛州、亞利桑那州與內華達州。,https://www.ettoday.net/news/20241106/2849685.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_4f448ad92842b8410cec9734d81a85da,「東方神秘力量」發威！　他預測喊「恭喜賀錦麗」糗了,新聞雲,11/6/2024 23:42,2024年美國總統大選落幕，78歲前總統川普擊敗賀錦麗，成功重返白宮。「川粉」歡欣鼓舞的同時，也讓不少台灣網友驚嘆「東方神秘力量」再度發威，因為「反指標」聞名的媒體人李亦伸（綽號「糗爺」）昨天才公開預測賀錦麗將贏得這場選戰。,https://www.ettoday.net/news/20241106/2849768.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_c818894746a560eec87d75eeff1b5c7a,"美媒：獨立總統參選人小羅勃甘迺迪擬本週結束前退選
",即時新聞,8/22/2024 11:36,"美國廣播公司（ABC）今天引述不具名消息人士報導，總統大選獨立參選人小羅勃甘迺迪（Robert F. Kennedy Jr.）計畫在本週結束前退選。

      路透社報導，小羅勃甘迺...…",https://news.ltn.com.tw/news/world/breakingnews/4776439,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_013b86e19502238c950d048fd4525a55,川普遭槍擊後首場戶外造勢 加裝防彈玻璃防暗殺,即時新聞,8/22/2024 15:18,"美國共和黨總統候選人川普今天在「搖擺州」北卡，舉行他遭遇槍擊負傷以來首場戶外造勢活動，當他演說時講台上架有防彈玻璃，以免有人再度嘗試開槍暗殺。

      法新社等媒體報導，川普今天在...…",https://news.ltn.com.tw/news/world/breakingnews/4776448,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_eec7cbaa7b18ea0ff27371aa5727debf,芝加哥示威燒國旗 川普怒了：一年監禁伺候！,即時新聞,8/22/2024 16:53,前美國總統川普（Donald Trump）21日在其社群平台「Truth Social」，嚴厲譴責了前一天晚間在芝加哥民主黨全國代表大會（DNC）外發生的抗議活動。 根據媒體報...…,https://news.ltn.com.tw/news/world/breakingnews/4776500,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_9cbd92b76d05bdd27a4c07ad9d7f3732,自由開講》賀錦麗的中國政策：延續拜登路線，更敢言支持臺灣,即時新聞,8/4/2024 18:49,美國副總統賀錦麗（Kamala Harris）作為民主黨總統候選人，其對中政策備受關注。觀察其過往言論及政策傾向，可以發現賀錦麗將延續拜登政府的路線，視中國為「顯赫地位的極權挑戰者」，並...…,https://talk.ltn.com.tw/article/breakingnews/4758240,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/11/2024 20:18
news_11314f8a627a84ecdc9b9408d5b5eafb,郭台銘淪笑柄！ 民主黨全代會播川普與郭動土影片 諷威州廠是詐騙,即時新聞,8/22/2024 23:44,"莊文仁／核稿編輯
民主黨全國代表大會在當地時間21日進入第3天，前總統柯林頓上台演說，狠批川普，而在柯林頓上台前，現場先播出一段影片，鴻海創辦人郭台銘竟也入鏡，淪為民主黨嘲諷川普...…",https://news.ltn.com.tw/news/world/breakingnews/4776962,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_79c58f43640d6579fbc186ed9e818c57,傳小羅勃甘迺迪將退選改挺川普選總統 換取白宮要職,即時新聞,8/22/2024 23:57,"美國一個超級政治行動委員會（Super PAC）昨天說，總統大選獨立參選人小羅勃甘迺迪想與共和黨總統候選人川普達成協議，以他退選並支持川普，換取川普當選後的新政府職位。

   超級政治...…",https://news.ltn.com.tw/news/world/breakingnews/4777024,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_e0dd016714294096f70454b5ed067c6f,柯林頓手抖聲音沙啞 坦言可能無法再出席民主黨大會,即時新聞,8/23/2024 0:49,美國前總統柯林頓（Bill Clinton）21日晚間在芝加哥舉行的民主黨全國代表大會（DNC）上發表演說，沙啞的嗓音和顫抖的雙手，引發外界對其健康狀況的擔憂。柯林頓在演說中坦...…,https://news.ltn.com.tw/news/world/breakingnews/4777107,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_7e7875a101a7c9c4f1f1c4280c69f722,美國官員會晤達賴喇嘛 中方氣炸：嚴正交涉絕不坐視,即時新聞,8/23/2024 2:35,美國國務院與白宮官員於21日，在紐約與西藏精神領袖達賴喇嘛舉行會談，此一舉動引發中國政府的強烈抗議。此次會面被視為近年來美方官員與達賴喇嘛間罕見的高層互動，彰顯了美國在西藏問題...…,https://news.ltn.com.tw/news/world/breakingnews/4777284,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_288db3666e6c26b54e87e56b880d6201,兩黨反彈聲浪大 傳拜登將擋新日鐵併美鋼,即時新聞,9/5/2024 17:07,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕由於美國兩黨反對聲浪大，2名知情人士週三（4日）表示，美國總統拜登（Joe Biden）即將以國家安全疑慮為由，阻止日本鋼鐵大廠新日鐵（Nippon St...…",https://ec.ltn.com.tw/article/breakingnews/4790514,自由時報,https://news.ltn.com.tw/list/breakingnews/all,9/12/2024 20:21
news_81c42cd6db3b190c1d3030a6152b48bf,微軟警告：美競選活動最後48小時 外國干預大選風險恐激增,即時新聞,9/19/2024 19:30,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕科技大廠微軟（Microsoft）總裁史密斯（Brad Smith）週三（18日）警告，在美國總統競選最後2天，外國干預大選的風險將激增。


《彭博》報...…",https://ec.ltn.com.tw/article/breakingnews/4804284,自由時報,https://news.ltn.com.tw/list/breakingnews/all,9/26/2024 20:19
news_82627d27e876aeef852789de94fafd8a,川普與澤倫斯基通話盼和平　俄：只對烏克蘭投降有興趣,新聞雲,7/23/2024 2:31,美國共和黨總統候選人川普20日表示，與烏克蘭總統澤倫斯基「進行了一次非常好的通話」，「身為你們的下一任美國總統，我將為世界帶來和平」。俄羅斯則指出，只對「烏克蘭投降」有興趣。,https://www.ettoday.net/news/20240722/2781981.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,7/29/2024 20:17
news_da0c93f3e3f6d703def048260dd39d0d,美媒封賀錦麗「民主黨最強人選」　民調表現較佳,新聞雲,7/23/2024 0:14,美國總統拜登放棄競選連任，呼籲支持副總統賀錦麗。媒體報導，賀錦麗的民調仍落後共和黨總統候選人川普，但差距比拜登小，在搖擺州、非白人族群、年輕、女性族群的民調表現比拜登好。,https://www.ettoday.net/news/20240722/2781998.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,7/29/2024 20:17
news_a58deb0e64dcdad4d669fa21fcae1de4,拜登10大出糗瞬間！摔倒、叫錯人　直呼國防部長「那個黑人」,新聞雲,7/22/2024 20:57,美國總統拜登21日宣布退選，已高齡81歲的他，先前就時常在公開場合失態，讓外界質疑他競選連任的能力。如今拜登宣布退選，外媒也整理出他令人尷尬的10大出糗紀錄。,https://www.ettoday.net/news/20240722/2782062.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,7/29/2024 20:17
news_18ca72e3b9e5d83718fe0c40ff408a26,共和黨「追殺」拜登！　美眾院議長：拜登現在就該下台,新聞雲,7/22/2024 23:49,美國民主黨籍總統拜登宣布退出競選之後，共和黨人持續施壓，稱若拜登不適合出來選總統，那就不適合完成總統剩餘任期，要求拜登即刻請辭下台。,https://www.ettoday.net/news/20240722/2782281.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,7/29/2024 20:17
news_0425576f1bfbc5bbdfde2725080416fc,自由開講》為何全球資金撤離中國，轉向日本？,即時新聞,8/22/2024 16:30,近來，全球投資市場發生了顯著變動。美國總統拜登宣佈不再競選連任，市場開始熱烈討論美國前總統川普是否會重新當選。日媒普遍認為，不論誰入主白宮，未來的美國政府對中國的態度將會變得更強硬，這一預...…,https://talk.ltn.com.tw/article/breakingnews/4774475,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/29/2024 20:21
news_c753e1481ede743ad92aa4491c7a3f60,川普貼圖片暗指泰勒絲支持他  卻被揭發是AI生成照片,即時新聞,8/20/2024 16:10,"曾德峰／核稿編輯
2024年美國總統大選目前正如火如荼進行中，不過，共和黨總統候選人川普近期在自家「Truth Social」社群平台發布關於流行天后泰勒絲（Taylor Swi...…",https://news.ltn.com.tw/news/world/breakingnews/4774031,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/27/2024 20:20
news_72d8aef601bac72a4883a69409e7bc60,川普交易熄火！比特幣跌破7萬美元大關  80億多單遭斷頭出場,即時新聞,11/3/2024 4:06,"陳麗珠／核稿編輯


〔財經頻道／綜合報導〕美國共和黨總統候選人川普在競選期間大力擁抱數位資產，推升比特幣價格，不過，隨著「川普交易」有熄火跡象，比特幣11月1日急殺，跌破7萬美元關卡，短短24...…",https://ec.ltn.com.tw/article/breakingnews/4850491,自由時報,https://news.ltn.com.tw/list/breakingnews/all,11/9/2024 20:21
news_059f24f2f714fcba7099873d894f895d,川普警告Stellantis：若敢將就業移至墨西哥 就徵100％關稅,即時新聞,11/3/2024 4:40,"吳孟峰／核稿編輯
〔財經頻道／綜合報導〕共和黨總統候選人川普週五（1日）表示，如果汽車大廠斯泰蘭蒂斯（Stellantis）試圖將就業工作從美國轉移到墨西哥，他當選總統後，將對這家汽車製造商徵收...…",https://ec.ltn.com.tw/article/breakingnews/4850547,自由時報,https://news.ltn.com.tw/list/breakingnews/all,11/9/2024 20:21
news_b13052640dfc9d21c56d7507c9e24a3d,LIVE／林郁婷闖奧運「性別遭疑」　國際拳總開記者會說明,新聞雲,8/6/2024 2:52,台灣女拳王林郁婷及阿爾及利亞選手克莉芙（Imane Khelif）身陷性別爭議，雖然國際奧會（IOC）連日來多次發聲力挺，兩人仍面臨龐大輿論壓力。多年來與國際奧會產生激烈爭執的國際拳擊總會（IBA），也在晚間7時30分召開記者會說明，《東森新媒體ETtoday》將全程直播為您掌握。,https://sports.ettoday.net/news/2791527,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/12/2024 20:19
news_5d58c04744734fad95e1c47fd4d1b63c,麟洋配「1特徵」完全是大賽型選手！國師點名林郁婷：下個看妳的了,新聞雲,8/5/2024 23:07,台灣羽球男雙組合李洋、王齊麟在巴黎奧運奪下金牌，創下史上第一個連霸奧運冠軍的紀錄。有趣的是，「國師」唐綺陽4日深夜一看他們的星盤巧合，忍不住驚呼：「完全是大賽型選手！」,https://star.ettoday.net/news/2791327,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/12/2024 20:19
news_16b0d20a7c28b0f1e7d86badeb72314d,影帝黃秋生力挺林郁婷「厲害又勇敢」！　見台灣人批她是男人：蠢,新聞雲,8/6/2024 6:53,台灣女拳王林郁婷與阿爾及利亞選手克莉芙（Imane Khelif）深陷性別爭議風波，國際奧會（IOC）多次發聲力挺，兩人仍面臨龐大輿論壓力。國際拳擊總會（IBA）5日召開記者會，指控國際奧會「用護照判斷資格」，卻又不願公開關於林郁婷、克莉芙檢測的方式與標準，讓人霧裡看花。事件爆發以來台灣各界紛紛力挺林郁婷，香港影帝黃秋生稍早也在臉書聲援。,https://star.ettoday.net/news/2791587,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/12/2024 20:19
news_a85e4a0a64be945cb0d0ef1c0b6b7b45,輕賤台灣、危害民主　台灣人不該支持川普的十大理由,新聞雲,8/23/2024 19:20,美國選民最後做出什麼抉擇，攸關美國國運榮枯與世局發展，但這畢竟是美國人民的事，外人無權置喙。但是，基於普世文明、世界格局的整體思維，站在台灣本位利益的立場上，我們實在沒有理由支持川普。,https://forum.ettoday.net/news/2802138,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/30/2024 20:17
news_cc0b7b47eb35e13f8f285f5ac295bcf7,捲入性別爭議！阿爾及利亞拳后籲「停止霸凌」：金牌就是最好回應,新聞雲,8/5/2024 20:05,阿爾及利亞「拳后」克莉芙（Imane Khelif）與台灣好手林郁婷一樣，被捲入無端的性別爭議。她4日呼籲停止霸凌運動員，至於外界對於自己的質疑，金牌就是最好的回應。,https://www.ettoday.net/news/20240805/2791042.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/12/2024 20:19
news_fa1d7608390fbb6895a99585242df12c,"北約秘書長臨別建言：別對中國犯對俄同樣錯誤
",即時新聞,9/20/2024 9:06,"在任長達10年的北約秘書長史托騰伯格今天在告別演說中建言，「自由比自由貿易重要」，歐洲應從依賴俄國能源貿易得到教訓，勿對中國犯下同樣錯誤。

      北大西洋公約組織（NATO）秘書...…",https://news.ltn.com.tw/news/world/breakingnews/4805299,自由時報,https://news.ltn.com.tw/list/breakingnews/all,9/27/2024 20:24
news_cf674da6898f4c10d62669d2d30eecfb,"美大選在即 澤倫斯基下週訪美擬會賀錦麗、川普
",即時新聞,9/20/2024 11:30,"烏克蘭總統澤倫斯基下週將在白宮與美國總統拜登、副總統賀錦麗會面。而根據烏克蘭總統府，澤倫斯基也計劃在下週訪美期間，與前美國總統川普見面。

      法新社報導，這可能是澤倫斯基（Vo...…",https://news.ltn.com.tw/news/world/breakingnews/4805307,自由時報,https://news.ltn.com.tw/list/breakingnews/all,9/27/2024 20:24
news_4fa2242268c7bbe38ed34771b455af30,川普：下周一將接受馬斯克採訪　詳情待公布,新聞雲,8/7/2024 19:57,美國共和黨總統候選人川普6日在自有社群平台Truth Social發文表示，他將於12日晚間接受美國億萬富翁馬斯克（Elon Musk）的訪問，詳情尚待公布。,https://www.ettoday.net/news/20240807/2792583.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/14/2024 20:18
news_32932e4a9021709e175dde94fe0c3b6e,JK羅琳閉嘴15天又開噴！　嘲諷克莉芙「有時間化女妝不如公開DNA」,新聞雲,8/24/2024 6:43,台灣女性拳擊手林郁婷順利在巴黎奧運拿下金牌，然而賽事期間她卻無辜捲入性別質疑風波，更被JK羅琳、川普、馬斯克等國際名人攻擊，與她一起遭受批評的還有阿爾及利亞女將克莉芙（Imane Khelif），克莉芙選擇提告以後，JK羅琳一度被發現刪除了27條留言，怎料23日她再度發起新一波攻擊，轉發外媒報導，諷刺克莉芙有時間化妝，不如直接公開DNA檢測結果。,https://star.ettoday.net/news/2803466,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/30/2024 20:17
